Species,Trap,Latitude,Longitude,Date_month,NumMosquitos,WnvPresent,Tmax,Tmin,Tavg,DewPoint,WetBulb,PrecipTotal,Tmax_lag1,Tmax_lag2,Tmax_lag3,Tmax_lag4,Tmax_lag5,Tmax_lag6,Tmax_lag7,Tmin_lag1,Tmin_lag2,Tmin_lag3,Tmin_lag4,Tmin_lag5,Tmin_lag6,Tmin_lag7,Tavg_lag1,Tavg_lag2,Tavg_lag3,Tavg_lag4,Tavg_lag5,Tavg_lag6,Tavg_lag7,DewPoint_lag1,DewPoint_lag2,DewPoint_lag3,DewPoint_lag4,DewPoint_lag5,DewPoint_lag6,DewPoint_lag7,WetBulb_lag1,WetBulb_lag2,WetBulb_lag3,WetBulb_lag4,WetBulb_lag5,WetBulb_lag6,WetBulb_lag7,PrecipTotal_lag1,PrecipTotal_lag2,PrecipTotal_lag3,PrecipTotal_lag4,PrecipTotal_lag5,PrecipTotal_lag6,PrecipTotal_lag7,Date_week
CULEX RESTUANS,T013,41.923738,-87.785288,8,1,0,80.5,71.5,76.5,68.0,70.5,0.53,84.0,80.5,87.5,88.5,86.0,84.5,87.0,65.0,67.0,67.5,67.5,71.5,72.5,73.5,75.0,74.0,78.0,78.0,79.0,78.5,80.5,66.5,55.5,67.0,65.0,68.5,71.0,71.5,69.5,63.5,70.5,70.0,72.0,73.0,73.5,0.43,0.0,0.26,0.0,0.0,0.255,0.075,33
CULEX TERRITANS,T013,41.923738,-87.785288,8,2,0,80.5,71.5,76.5,68.0,70.5,0.53,84.0,80.5,87.5,88.5,86.0,84.5,87.0,65.0,67.0,67.5,67.5,71.5,72.5,73.5,75.0,74.0,78.0,78.0,79.0,78.5,80.5,66.5,55.5,67.0,65.0,68.5,71.0,71.5,69.5,63.5,70.5,70.0,72.0,73.0,73.5,0.43,0.0,0.26,0.0,0.0,0.255,0.075,33
CULEX PIPIENS/RESTUANS,T007,41.994991,-87.769279,8,4,0,80.5,71.5,76.5,68.0,70.5,0.53,84.0,80.5,87.5,88.5,86.0,84.5,87.0,65.0,67.0,67.5,67.5,71.5,72.5,73.5,75.0,74.0,78.0,78.0,79.0,78.5,80.5,66.5,55.5,67.0,65.0,68.5,71.0,71.5,69.5,63.5,70.5,70.0,72.0,73.0,73.5,0.43,0.0,0.26,0.0,0.0,0.255,0.075,33
CULEX PIPIENS,T155,41.776156,-87.778927,8,26,1,80.5,71.5,76.5,68.0,70.5,0.53,84.0,80.5,87.5,88.5,86.0,84.5,87.0,65.0,67.0,67.5,67.5,71.5,72.5,73.5,75.0,74.0,78.0,78.0,79.0,78.5,80.5,66.5,55.5,67.0,65.0,68.5,71.0,71.5,69.5,63.5,70.5,70.0,72.0,73.0,73.5,0.43,0.0,0.26,0.0,0.0,0.255,0.075,33
CULEX PIPIENS/RESTUANS,T155,41.776156,-87.778927,8,20,1,80.5,71.5,76.5,68.0,70.5,0.53,84.0,80.5,87.5,88.5,86.0,84.5,87.0,65.0,67.0,67.5,67.5,71.5,72.5,73.5,75.0,74.0,78.0,78.0,79.0,78.5,80.5,66.5,55.5,67.0,65.0,68.5,71.0,71.5,69.5,63.5,70.5,70.0,72.0,73.0,73.5,0.43,0.0,0.26,0.0,0.0,0.255,0.075,33
CULEX PIPIENS/RESTUANS,T077,41.778748,-87.586427,8,1,0,80.5,71.5,76.5,68.0,70.5,0.53,84.0,80.5,87.5,88.5,86.0,84.5,87.0,65.0,67.0,67.5,67.5,71.5,72.5,73.5,75.0,74.0,78.0,78.0,79.0,78.5,80.5,66.5,55.5,67.0,65.0,68.5,71.0,71.5,69.5,63.5,70.5,70.0,72.0,73.0,73.5,0.43,0.0,0.26,0.0,0.0,0.255,0.075,33
CULEX PIPIENS,T014,41.970248,-87.787992,8,44,0,80.5,71.5,76.5,68.0,70.5,0.53,84.0,80.5,87.5,88.5,86.0,84.5,87.0,65.0,67.0,67.5,67.5,71.5,72.5,73.5,75.0,74.0,78.0,78.0,79.0,78.5,80.5,66.5,55.5,67.0,65.0,68.5,71.0,71.5,69.5,63.5,70.5,70.0,72.0,73.0,73.5,0.43,0.0,0.26,0.0,0.0,0.255,0.075,33
CULEX PIPIENS/RESTUANS,T014,41.970248,-87.787992,8,49,0,80.5,71.5,76.5,68.0,70.5,0.53,84.0,80.5,87.5,88.5,86.0,84.5,87.0,65.0,67.0,67.5,67.5,71.5,72.5,73.5,75.0,74.0,78.0,78.0,79.0,78.5,80.5,66.5,55.5,67.0,65.0,68.5,71.0,71.5,69.5,63.5,70.5,70.0,72.0,73.0,73.5,0.43,0.0,0.26,0.0,0.0,0.255,0.075,33
CULEX PIPIENS,T143,41.999129,-87.795585,8,31,1,80.5,71.5,76.5,68.0,70.5,0.53,84.0,80.5,87.5,88.5,86.0,84.5,87.0,65.0,67.0,67.5,67.5,71.5,72.5,73.5,75.0,74.0,78.0,78.0,79.0,78.5,80.5,66.5,55.5,67.0,65.0,68.5,71.0,71.5,69.5,63.5,70.5,70.0,72.0,73.0,73.5,0.43,0.0,0.26,0.0,0.0,0.255,0.075,33
CULEX PIPIENS/RESTUANS,T143,41.999129,-87.795585,8,67,1,80.5,71.5,76.5,68.0,70.5,0.53,84.0,80.5,87.5,88.5,86.0,84.5,87.0,65.0,67.0,67.5,67.5,71.5,72.5,73.5,75.0,74.0,78.0,78.0,79.0,78.5,80.5,66.5,55.5,67.0,65.0,68.5,71.0,71.5,69.5,63.5,70.5,70.0,72.0,73.0,73.5,0.43,0.0,0.26,0.0,0.0,0.255,0.075,33
CULEX RESTUANS,T143,41.999129,-87.795585,8,1,0,80.5,71.5,76.5,68.0,70.5,0.53,84.0,80.5,87.5,88.5,86.0,84.5,87.0,65.0,67.0,67.5,67.5,71.5,72.5,73.5,75.0,74.0,78.0,78.0,79.0,78.5,80.5,66.5,55.5,67.0,65.0,68.5,71.0,71.5,69.5,63.5,70.5,70.0,72.0,73.0,73.5,0.43,0.0,0.26,0.0,0.0,0.255,0.075,33
CULEX PIPIENS,T156,41.772846,-87.740029,8,7,0,80.5,71.5,76.5,68.0,70.5,0.53,84.0,80.5,87.5,88.5,86.0,84.5,87.0,65.0,67.0,67.5,67.5,71.5,72.5,73.5,75.0,74.0,78.0,78.0,79.0,78.5,80.5,66.5,55.5,67.0,65.0,68.5,71.0,71.5,69.5,63.5,70.5,70.0,72.0,73.0,73.5,0.43,0.0,0.26,0.0,0.0,0.255,0.075,33
CULEX PIPIENS/RESTUANS,T156,41.772846,-87.740029,8,6,0,80.5,71.5,76.5,68.0,70.5,0.53,84.0,80.5,87.5,88.5,86.0,84.5,87.0,65.0,67.0,67.5,67.5,71.5,72.5,73.5,75.0,74.0,78.0,78.0,79.0,78.5,80.5,66.5,55.5,67.0,65.0,68.5,71.0,71.5,69.5,63.5,70.5,70.0,72.0,73.0,73.5,0.43,0.0,0.26,0.0,0.0,0.255,0.075,33
CULEX PIPIENS,T066,41.77166,-87.703047,8,20,1,80.5,71.5,76.5,68.0,70.5,0.53,84.0,80.5,87.5,88.5,86.0,84.5,87.0,65.0,67.0,67.5,67.5,71.5,72.5,73.5,75.0,74.0,78.0,78.0,79.0,78.5,80.5,66.5,55.5,67.0,65.0,68.5,71.0,71.5,69.5,63.5,70.5,70.0,72.0,73.0,73.5,0.43,0.0,0.26,0.0,0.0,0.255,0.075,33
CULEX PIPIENS/RESTUANS,T066,41.77166,-87.703047,8,4,0,80.5,71.5,76.5,68.0,70.5,0.53,84.0,80.5,87.5,88.5,86.0,84.5,87.0,65.0,67.0,67.5,67.5,71.5,72.5,73.5,75.0,74.0,78.0,78.0,79.0,78.5,80.5,66.5,55.5,67.0,65.0,68.5,71.0,71.5,69.5,63.5,70.5,70.0,72.0,73.0,73.5,0.43,0.0,0.26,0.0,0.0,0.255,0.075,33
CULEX RESTUANS,T066,41.77166,-87.703047,8,1,0,80.5,71.5,76.5,68.0,70.5,0.53,84.0,80.5,87.5,88.5,86.0,84.5,87.0,65.0,67.0,67.5,67.5,71.5,72.5,73.5,75.0,74.0,78.0,78.0,79.0,78.5,80.5,66.5,55.5,67.0,65.0,68.5,71.0,71.5,69.5,63.5,70.5,70.0,72.0,73.0,73.5,0.43,0.0,0.26,0.0,0.0,0.255,0.075,33
CULEX PIPIENS,T037,41.921177,-87.79518,8,5,0,80.5,71.5,76.5,68.0,70.5,0.53,84.0,80.5,87.5,88.5,86.0,84.5,87.0,65.0,67.0,67.5,67.5,71.5,72.5,73.5,75.0,74.0,78.0,78.0,79.0,78.5,80.5,66.5,55.5,67.0,65.0,68.5,71.0,71.5,69.5,63.5,70.5,70.0,72.0,73.0,73.5,0.43,0.0,0.26,0.0,0.0,0.255,0.075,33
CULEX PIPIENS/RESTUANS,T037,41.921177,-87.79518,8,35,0,80.5,71.5,76.5,68.0,70.5,0.53,84.0,80.5,87.5,88.5,86.0,84.5,87.0,65.0,67.0,67.5,67.5,71.5,72.5,73.5,75.0,74.0,78.0,78.0,79.0,78.5,80.5,66.5,55.5,67.0,65.0,68.5,71.0,71.5,69.5,63.5,70.5,70.0,72.0,73.0,73.5,0.43,0.0,0.26,0.0,0.0,0.255,0.075,33
CULEX PIPIENS,T008,42.008314,-87.777921,8,12,1,80.5,71.5,76.5,68.0,70.5,0.53,84.0,80.5,87.5,88.5,86.0,84.5,87.0,65.0,67.0,67.5,67.5,71.5,72.5,73.5,75.0,74.0,78.0,78.0,79.0,78.5,80.5,66.5,55.5,67.0,65.0,68.5,71.0,71.5,69.5,63.5,70.5,70.0,72.0,73.0,73.5,0.43,0.0,0.26,0.0,0.0,0.255,0.075,33
CULEX PIPIENS/RESTUANS,T008,42.008314,-87.777921,8,38,0,80.5,71.5,76.5,68.0,70.5,0.53,84.0,80.5,87.5,88.5,86.0,84.5,87.0,65.0,67.0,67.5,67.5,71.5,72.5,73.5,75.0,74.0,78.0,78.0,79.0,78.5,80.5,66.5,55.5,67.0,65.0,68.5,71.0,71.5,69.5,63.5,70.5,70.0,72.0,73.0,73.5,0.43,0.0,0.26,0.0,0.0,0.255,0.075,33
CULEX PIPIENS,T151,41.916265,-87.800515,8,36,0,80.5,71.5,76.5,68.0,70.5,0.53,84.0,80.5,87.5,88.5,86.0,84.5,87.0,65.0,67.0,67.5,67.5,71.5,72.5,73.5,75.0,74.0,78.0,78.0,79.0,78.5,80.5,66.5,55.5,67.0,65.0,68.5,71.0,71.5,69.5,63.5,70.5,70.0,72.0,73.0,73.5,0.43,0.0,0.26,0.0,0.0,0.255,0.075,33
CULEX PIPIENS/RESTUANS,T151,41.916265,-87.800515,8,71,0,80.5,71.5,76.5,68.0,70.5,0.53,84.0,80.5,87.5,88.5,86.0,84.5,87.0,65.0,67.0,67.5,67.5,71.5,72.5,73.5,75.0,74.0,78.0,78.0,79.0,78.5,80.5,66.5,55.5,67.0,65.0,68.5,71.0,71.5,69.5,63.5,70.5,70.0,72.0,73.0,73.5,0.43,0.0,0.26,0.0,0.0,0.255,0.075,33
CULEX RESTUANS,T151,41.916265,-87.800515,8,5,0,80.5,71.5,76.5,68.0,70.5,0.53,84.0,80.5,87.5,88.5,86.0,84.5,87.0,65.0,67.0,67.5,67.5,71.5,72.5,73.5,75.0,74.0,78.0,78.0,79.0,78.5,80.5,66.5,55.5,67.0,65.0,68.5,71.0,71.5,69.5,63.5,70.5,70.0,72.0,73.0,73.5,0.43,0.0,0.26,0.0,0.0,0.255,0.075,33
CULEX PIPIENS,T079,41.766202,-87.562889,8,6,0,80.5,71.5,76.5,68.0,70.5,0.53,84.0,80.5,87.5,88.5,86.0,84.5,87.0,65.0,67.0,67.5,67.5,71.5,72.5,73.5,75.0,74.0,78.0,78.0,79.0,78.5,80.5,66.5,55.5,67.0,65.0,68.5,71.0,71.5,69.5,63.5,70.5,70.0,72.0,73.0,73.5,0.43,0.0,0.26,0.0,0.0,0.255,0.075,33
CULEX PIPIENS/RESTUANS,T079,41.766202,-87.562889,8,15,0,80.5,71.5,76.5,68.0,70.5,0.53,84.0,80.5,87.5,88.5,86.0,84.5,87.0,65.0,67.0,67.5,67.5,71.5,72.5,73.5,75.0,74.0,78.0,78.0,79.0,78.5,80.5,66.5,55.5,67.0,65.0,68.5,71.0,71.5,69.5,63.5,70.5,70.0,72.0,73.0,73.5,0.43,0.0,0.26,0.0,0.0,0.255,0.075,33
CULEX TERRITANS,T079,41.766202,-87.562889,8,1,0,80.5,71.5,76.5,68.0,70.5,0.53,84.0,80.5,87.5,88.5,86.0,84.5,87.0,65.0,67.0,67.5,67.5,71.5,72.5,73.5,75.0,74.0,78.0,78.0,79.0,78.5,80.5,66.5,55.5,67.0,65.0,68.5,71.0,71.5,69.5,63.5,70.5,70.0,72.0,73.0,73.5,0.43,0.0,0.26,0.0,0.0,0.255,0.075,33
CULEX PIPIENS,T016,42.011601,-87.811506,8,118,1,80.5,71.5,76.5,68.0,70.5,0.53,84.0,80.5,87.5,88.5,86.0,84.5,87.0,65.0,67.0,67.5,67.5,71.5,72.5,73.5,75.0,74.0,78.0,78.0,79.0,78.5,80.5,66.5,55.5,67.0,65.0,68.5,71.0,71.5,69.5,63.5,70.5,70.0,72.0,73.0,73.5,0.43,0.0,0.26,0.0,0.0,0.255,0.075,33
CULEX PIPIENS/RESTUANS,T016,42.011601,-87.811506,8,98,1,80.5,71.5,76.5,68.0,70.5,0.53,84.0,80.5,87.5,88.5,86.0,84.5,87.0,65.0,67.0,67.5,67.5,71.5,72.5,73.5,75.0,74.0,78.0,78.0,79.0,78.5,80.5,66.5,55.5,67.0,65.0,68.5,71.0,71.5,69.5,63.5,70.5,70.0,72.0,73.0,73.5,0.43,0.0,0.26,0.0,0.0,0.255,0.075,33
CULEX PIPIENS,T067,41.759346,-87.745602,8,5,0,80.5,71.5,76.5,68.0,70.5,0.53,84.0,80.5,87.5,88.5,86.0,84.5,87.0,65.0,67.0,67.5,67.5,71.5,72.5,73.5,75.0,74.0,78.0,78.0,79.0,78.5,80.5,66.5,55.5,67.0,65.0,68.5,71.0,71.5,69.5,63.5,70.5,70.0,72.0,73.0,73.5,0.43,0.0,0.26,0.0,0.0,0.255,0.075,33
CULEX PIPIENS/RESTUANS,T067,41.759346,-87.745602,8,19,0,80.5,71.5,76.5,68.0,70.5,0.53,84.0,80.5,87.5,88.5,86.0,84.5,87.0,65.0,67.0,67.5,67.5,71.5,72.5,73.5,75.0,74.0,78.0,78.0,79.0,78.5,80.5,66.5,55.5,67.0,65.0,68.5,71.0,71.5,69.5,63.5,70.5,70.0,72.0,73.0,73.5,0.43,0.0,0.26,0.0,0.0,0.255,0.075,33
CULEX PIPIENS,T148,42.01743,-87.687769,8,5,0,80.5,71.5,76.5,68.0,70.5,0.53,84.0,80.5,87.5,88.5,86.0,84.5,87.0,65.0,67.0,67.5,67.5,71.5,72.5,73.5,75.0,74.0,78.0,78.0,79.0,78.5,80.5,66.5,55.5,67.0,65.0,68.5,71.0,71.5,69.5,63.5,70.5,70.0,72.0,73.0,73.5,0.43,0.0,0.26,0.0,0.0,0.255,0.075,33
CULEX PIPIENS/RESTUANS,T148,42.01743,-87.687769,8,1,0,80.5,71.5,76.5,68.0,70.5,0.53,84.0,80.5,87.5,88.5,86.0,84.5,87.0,65.0,67.0,67.5,67.5,71.5,72.5,73.5,75.0,74.0,78.0,78.0,79.0,78.5,80.5,66.5,55.5,67.0,65.0,68.5,71.0,71.5,69.5,63.5,70.5,70.0,72.0,73.0,73.5,0.43,0.0,0.26,0.0,0.0,0.255,0.075,33
CULEX PIPIENS,T080,41.754676,-87.612922,8,5,0,80.5,71.5,76.5,68.0,70.5,0.53,84.0,80.5,87.5,88.5,86.0,84.5,87.0,65.0,67.0,67.5,67.5,71.5,72.5,73.5,75.0,74.0,78.0,78.0,79.0,78.5,80.5,66.5,55.5,67.0,65.0,68.5,71.0,71.5,69.5,63.5,70.5,70.0,72.0,73.0,73.5,0.43,0.0,0.26,0.0,0.0,0.255,0.075,33
CULEX PIPIENS/RESTUANS,T080,41.754676,-87.612922,8,6,0,80.5,71.5,76.5,68.0,70.5,0.53,84.0,80.5,87.5,88.5,86.0,84.5,87.0,65.0,67.0,67.5,67.5,71.5,72.5,73.5,75.0,74.0,78.0,78.0,79.0,78.5,80.5,66.5,55.5,67.0,65.0,68.5,71.0,71.5,69.5,63.5,70.5,70.0,72.0,73.0,73.5,0.43,0.0,0.26,0.0,0.0,0.255,0.075,33
CULEX PIPIENS,T083,41.754292,-87.590773,8,5,0,80.5,71.5,76.5,68.0,70.5,0.53,84.0,80.5,87.5,88.5,86.0,84.5,87.0,65.0,67.0,67.5,67.5,71.5,72.5,73.5,75.0,74.0,78.0,78.0,79.0,78.5,80.5,66.5,55.5,67.0,65.0,68.5,71.0,71.5,69.5,63.5,70.5,70.0,72.0,73.0,73.5,0.43,0.0,0.26,0.0,0.0,0.255,0.075,33
CULEX PIPIENS,T015,41.974089,-87.824812,8,11,1,80.5,71.5,76.5,68.0,70.5,0.53,84.0,80.5,87.5,88.5,86.0,84.5,87.0,65.0,67.0,67.5,67.5,71.5,72.5,73.5,75.0,74.0,78.0,78.0,79.0,78.5,80.5,66.5,55.5,67.0,65.0,68.5,71.0,71.5,69.5,63.5,70.5,70.0,72.0,73.0,73.5,0.43,0.0,0.26,0.0,0.0,0.255,0.075,33
CULEX PIPIENS/RESTUANS,T015,41.974089,-87.824812,8,25,0,80.5,71.5,76.5,68.0,70.5,0.53,84.0,80.5,87.5,88.5,86.0,84.5,87.0,65.0,67.0,67.5,67.5,71.5,72.5,73.5,75.0,74.0,78.0,78.0,79.0,78.5,80.5,66.5,55.5,67.0,65.0,68.5,71.0,71.5,69.5,63.5,70.5,70.0,72.0,73.0,73.5,0.43,0.0,0.26,0.0,0.0,0.255,0.075,33
CULEX RESTUANS,T015,41.974089,-87.824812,8,2,0,80.5,71.5,76.5,68.0,70.5,0.53,84.0,80.5,87.5,88.5,86.0,84.5,87.0,65.0,67.0,67.5,67.5,71.5,72.5,73.5,75.0,74.0,78.0,78.0,79.0,78.5,80.5,66.5,55.5,67.0,65.0,68.5,71.0,71.5,69.5,63.5,70.5,70.0,72.0,73.0,73.5,0.43,0.0,0.26,0.0,0.0,0.255,0.075,33
CULEX PIPIENS/RESTUANS,T072,41.74785,-87.702716,8,1,0,80.5,71.5,76.5,68.0,70.5,0.53,84.0,80.5,87.5,88.5,86.0,84.5,87.0,65.0,67.0,67.5,67.5,71.5,72.5,73.5,75.0,74.0,78.0,78.0,79.0,78.5,80.5,66.5,55.5,67.0,65.0,68.5,71.0,71.5,69.5,63.5,70.5,70.0,72.0,73.0,73.5,0.43,0.0,0.26,0.0,0.0,0.255,0.075,33
CULEX PIPIENS,T159,41.732984,-87.649642,8,90,0,80.5,71.5,76.5,68.0,70.5,0.53,84.0,80.5,87.5,88.5,86.0,84.5,87.0,65.0,67.0,67.5,67.5,71.5,72.5,73.5,75.0,74.0,78.0,78.0,79.0,78.5,80.5,66.5,55.5,67.0,65.0,68.5,71.0,71.5,69.5,63.5,70.5,70.0,72.0,73.0,73.5,0.43,0.0,0.26,0.0,0.0,0.255,0.075,33
CULEX PIPIENS/RESTUANS,T159,41.732984,-87.649642,8,44,0,80.5,71.5,76.5,68.0,70.5,0.53,84.0,80.5,87.5,88.5,86.0,84.5,87.0,65.0,67.0,67.5,67.5,71.5,72.5,73.5,75.0,74.0,78.0,78.0,79.0,78.5,80.5,66.5,55.5,67.0,65.0,68.5,71.0,71.5,69.5,63.5,70.5,70.0,72.0,73.0,73.5,0.43,0.0,0.26,0.0,0.0,0.255,0.075,33
CULEX RESTUANS,T159,41.732984,-87.649642,8,3,0,80.5,71.5,76.5,68.0,70.5,0.53,84.0,80.5,87.5,88.5,86.0,84.5,87.0,65.0,67.0,67.5,67.5,71.5,72.5,73.5,75.0,74.0,78.0,78.0,79.0,78.5,80.5,66.5,55.5,67.0,65.0,68.5,71.0,71.5,69.5,63.5,70.5,70.0,72.0,73.0,73.5,0.43,0.0,0.26,0.0,0.0,0.255,0.075,33
CULEX PIPIENS,T099,41.733643,-87.55551,8,2,0,80.5,71.5,76.5,68.0,70.5,0.53,84.0,80.5,87.5,88.5,86.0,84.5,87.0,65.0,67.0,67.5,67.5,71.5,72.5,73.5,75.0,74.0,78.0,78.0,79.0,78.5,80.5,66.5,55.5,67.0,65.0,68.5,71.0,71.5,69.5,63.5,70.5,70.0,72.0,73.0,73.5,0.43,0.0,0.26,0.0,0.0,0.255,0.075,33
CULEX PIPIENS/RESTUANS,T099,41.733643,-87.55551,8,4,0,80.5,71.5,76.5,68.0,70.5,0.53,84.0,80.5,87.5,88.5,86.0,84.5,87.0,65.0,67.0,67.5,67.5,71.5,72.5,73.5,75.0,74.0,78.0,78.0,79.0,78.5,80.5,66.5,55.5,67.0,65.0,68.5,71.0,71.5,69.5,63.5,70.5,70.0,72.0,73.0,73.5,0.43,0.0,0.26,0.0,0.0,0.255,0.075,33
CULEX PIPIENS,T009,41.981964,-87.812827,8,27,1,80.5,71.5,76.5,68.0,70.5,0.53,84.0,80.5,87.5,88.5,86.0,84.5,87.0,65.0,67.0,67.5,67.5,71.5,72.5,73.5,75.0,74.0,78.0,78.0,79.0,78.5,80.5,66.5,55.5,67.0,65.0,68.5,71.0,71.5,69.5,63.5,70.5,70.0,72.0,73.0,73.5,0.43,0.0,0.26,0.0,0.0,0.255,0.075,33
CULEX PIPIENS/RESTUANS,T009,41.981964,-87.812827,8,38,1,80.5,71.5,76.5,68.0,70.5,0.53,84.0,80.5,87.5,88.5,86.0,84.5,87.0,65.0,67.0,67.5,67.5,71.5,72.5,73.5,75.0,74.0,78.0,78.0,79.0,78.5,80.5,66.5,55.5,67.0,65.0,68.5,71.0,71.5,69.5,63.5,70.5,70.0,72.0,73.0,73.5,0.43,0.0,0.26,0.0,0.0,0.255,0.075,33
CULEX PIPIENS,T162,41.725517,-87.614258,8,3,0,80.5,71.5,76.5,68.0,70.5,0.53,84.0,80.5,87.5,88.5,86.0,84.5,87.0,65.0,67.0,67.5,67.5,71.5,72.5,73.5,75.0,74.0,78.0,78.0,79.0,78.5,80.5,66.5,55.5,67.0,65.0,68.5,71.0,71.5,69.5,63.5,70.5,70.0,72.0,73.0,73.5,0.43,0.0,0.26,0.0,0.0,0.255,0.075,33
CULEX PIPIENS/RESTUANS,T162,41.725517,-87.614258,8,6,0,80.5,71.5,76.5,68.0,70.5,0.53,84.0,80.5,87.5,88.5,86.0,84.5,87.0,65.0,67.0,67.5,67.5,71.5,72.5,73.5,75.0,74.0,78.0,78.0,79.0,78.5,80.5,66.5,55.5,67.0,65.0,68.5,71.0,71.5,69.5,63.5,70.5,70.0,72.0,73.0,73.5,0.43,0.0,0.26,0.0,0.0,0.255,0.075,33
CULEX PIPIENS,T161,41.719059,-87.675088,8,4,0,80.5,71.5,76.5,68.0,70.5,0.53,84.0,80.5,87.5,88.5,86.0,84.5,87.0,65.0,67.0,67.5,67.5,71.5,72.5,73.5,75.0,74.0,78.0,78.0,79.0,78.5,80.5,66.5,55.5,67.0,65.0,68.5,71.0,71.5,69.5,63.5,70.5,70.0,72.0,73.0,73.5,0.43,0.0,0.26,0.0,0.0,0.255,0.075,33
CULEX PIPIENS/RESTUANS,T161,41.719059,-87.675088,8,6,0,80.5,71.5,76.5,68.0,70.5,0.53,84.0,80.5,87.5,88.5,86.0,84.5,87.0,65.0,67.0,67.5,67.5,71.5,72.5,73.5,75.0,74.0,78.0,78.0,79.0,78.5,80.5,66.5,55.5,67.0,65.0,68.5,71.0,71.5,69.5,63.5,70.5,70.0,72.0,73.0,73.5,0.43,0.0,0.26,0.0,0.0,0.255,0.075,33
CULEX PIPIENS,T100,41.717753,-87.531657,8,34,0,80.5,71.5,76.5,68.0,70.5,0.53,84.0,80.5,87.5,88.5,86.0,84.5,87.0,65.0,67.0,67.5,67.5,71.5,72.5,73.5,75.0,74.0,78.0,78.0,79.0,78.5,80.5,66.5,55.5,67.0,65.0,68.5,71.0,71.5,69.5,63.5,70.5,70.0,72.0,73.0,73.5,0.43,0.0,0.26,0.0,0.0,0.255,0.075,33
CULEX PIPIENS/RESTUANS,T100,41.717753,-87.531657,8,32,0,80.5,71.5,76.5,68.0,70.5,0.53,84.0,80.5,87.5,88.5,86.0,84.5,87.0,65.0,67.0,67.5,67.5,71.5,72.5,73.5,75.0,74.0,78.0,78.0,79.0,78.5,80.5,66.5,55.5,67.0,65.0,68.5,71.0,71.5,69.5,63.5,70.5,70.0,72.0,73.0,73.5,0.43,0.0,0.26,0.0,0.0,0.255,0.075,33
CULEX PIPIENS,T065,41.778297,-87.752411,8,80,0,80.5,71.5,76.5,68.0,70.5,0.53,84.0,80.5,87.5,88.5,86.0,84.5,87.0,65.0,67.0,67.5,67.5,71.5,72.5,73.5,75.0,74.0,78.0,78.0,79.0,78.5,80.5,66.5,55.5,67.0,65.0,68.5,71.0,71.5,69.5,63.5,70.5,70.0,72.0,73.0,73.5,0.43,0.0,0.26,0.0,0.0,0.255,0.075,33
CULEX PIPIENS/RESTUANS,T065,41.778297,-87.752411,8,70,0,80.5,71.5,76.5,68.0,70.5,0.53,84.0,80.5,87.5,88.5,86.0,84.5,87.0,65.0,67.0,67.5,67.5,71.5,72.5,73.5,75.0,74.0,78.0,78.0,79.0,78.5,80.5,66.5,55.5,67.0,65.0,68.5,71.0,71.5,69.5,63.5,70.5,70.0,72.0,73.0,73.5,0.43,0.0,0.26,0.0,0.0,0.255,0.075,33
CULEX RESTUANS,T065,41.778297,-87.752411,8,5,0,80.5,71.5,76.5,68.0,70.5,0.53,84.0,80.5,87.5,88.5,86.0,84.5,87.0,65.0,67.0,67.5,67.5,71.5,72.5,73.5,75.0,74.0,78.0,78.0,79.0,78.5,80.5,66.5,55.5,67.0,65.0,68.5,71.0,71.5,69.5,63.5,70.5,70.0,72.0,73.0,73.5,0.43,0.0,0.26,0.0,0.0,0.255,0.075,33
CULEX TERRITANS,T065,41.778297,-87.752411,8,1,0,80.5,71.5,76.5,68.0,70.5,0.53,84.0,80.5,87.5,88.5,86.0,84.5,87.0,65.0,67.0,67.5,67.5,71.5,72.5,73.5,75.0,74.0,78.0,78.0,79.0,78.5,80.5,66.5,55.5,67.0,65.0,68.5,71.0,71.5,69.5,63.5,70.5,70.0,72.0,73.0,73.5,0.43,0.0,0.26,0.0,0.0,0.255,0.075,33
CULEX PIPIENS,T145,41.878114,-87.629798,8,25,1,80.5,71.5,76.5,68.0,70.5,0.53,84.0,80.5,87.5,88.5,86.0,84.5,87.0,65.0,67.0,67.5,67.5,71.5,72.5,73.5,75.0,74.0,78.0,78.0,79.0,78.5,80.5,66.5,55.5,67.0,65.0,68.5,71.0,71.5,69.5,63.5,70.5,70.0,72.0,73.0,73.5,0.43,0.0,0.26,0.0,0.0,0.255,0.075,33
CULEX PIPIENS/RESTUANS,T145,41.878114,-87.629798,8,30,0,80.5,71.5,76.5,68.0,70.5,0.53,84.0,80.5,87.5,88.5,86.0,84.5,87.0,65.0,67.0,67.5,67.5,71.5,72.5,73.5,75.0,74.0,78.0,78.0,79.0,78.5,80.5,66.5,55.5,67.0,65.0,68.5,71.0,71.5,69.5,63.5,70.5,70.0,72.0,73.0,73.5,0.43,0.0,0.26,0.0,0.0,0.255,0.075,33
CULEX PIPIENS,T097,41.644612,-87.604498,8,15,0,80.5,71.5,76.5,68.0,70.5,0.53,84.0,80.5,87.5,88.5,86.0,84.5,87.0,65.0,67.0,67.5,67.5,71.5,72.5,73.5,75.0,74.0,78.0,78.0,79.0,78.5,80.5,66.5,55.5,67.0,65.0,68.5,71.0,71.5,69.5,63.5,70.5,70.0,72.0,73.0,73.5,0.43,0.0,0.26,0.0,0.0,0.255,0.075,33
