Date,Address,Species,Block,Street,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,2011-09-07,2013-07-17,2013-07-25,2013-08-08,2013-08-15,2013-08-22,2013-08-16,2013-08-29,2013-09-05
2013-07-25,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,4,0,,,968.134413366726,,,,,,
2013-07-25,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX PIPIENS/RESTUANS,58, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,5,0,,,968.134413366726,,,,,,
2013-07-25,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX RESTUANS,58, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,3,0,,,968.134413366726,,,,,,
2013-07-25,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,50, S CENTRAL AVE,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,9,9,0,,,968.134413366726,,,,,,
2013-07-25,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX RESTUANS,50, S CENTRAL AVE,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,9,5,0,,,968.134413366726,,,,,,
2013-07-25,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,1,0,,,968.134413366726,,,,,,
2013-07-25,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX RESTUANS,14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,8,0,,,968.134413366726,,,,,,
2013-07-25,"South Vincennes Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S VINCENNES,T089,"1000  S VINCENNES, Chicago, IL",41.723195,-87.64997,5,8,0,,,968.134413366726,,,,,,
2013-07-25,"South Vincennes Avenue, Chicago, IL, USA",CULEX RESTUANS,10, S VINCENNES,T089,"1000  S VINCENNES, Chicago, IL",41.723195,-87.64997,5,2,0,,,968.134413366726,,,,,,
2013-07-25,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,22,0,,,968.134413366726,,,,,,
2013-07-25,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX RESTUANS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,4,0,,,968.134413366726,,,,,,
2013-07-25,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,8,38,0,,,968.134413366726,,,,,,
2013-07-25,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX RESTUANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,8,17,0,,,968.134413366726,,,,,,
2013-07-25,"Chicago, IL, USA",CULEX PIPIENS/RESTUANS,43, N ASHLAND AVE OVERPASS,T145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114,-87.629798,3,8,0,,,968.134413366726,,,,,,
2013-07-25,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX PIPIENS/RESTUANS,28, N FRANCISCO AVE,T147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8,2,0,,,968.134413366726,,,,,,
2013-07-25,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX RESTUANS,28, N FRANCISCO AVE,T147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8,1,0,,,968.134413366726,,,,,,
2013-07-25,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,26,0,,,968.134413366726,,,,,,
2013-07-25,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,8,0,,,968.134413366726,,,,,,
2013-07-25,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX RESTUANS,25, S MILLARD AVE,T152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9,3,0,,,968.134413366726,,,,,,
2013-07-25,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,22,0,,,968.134413366726,,,,,,
2013-07-25,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,3,0,,,968.134413366726,,,,,,
2013-07-25,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX PIPIENS/RESTUANS,45, N CAMPBELL AVE,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,5,0,,,968.134413366726,,,,,,
2013-07-25,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX RESTUANS,45, N CAMPBELL AVE,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,3,0,,,968.134413366726,,,,,,
2013-07-25,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX RESTUANS,46, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,16,0,,,968.134413366726,,,,,,
2013-07-25,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,49,0,,,968.134413366726,,,,,,
2013-07-25,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,50,0,,,968.134413366726,,,,,,
2013-07-25,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,19,0,,,968.134413366726,,,,,,
2013-07-25,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,61, N LEMONT AVE,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,31,0,,,968.134413366726,,,,,,
2013-07-25,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,61, N LEMONT AVE,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,37,0,,,968.134413366726,,,,,,
2013-07-25,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,61, N LEMONT AVE,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,18,0,,,968.134413366726,,,,,,
2013-07-25,"3000 West 18th Street, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,30, W 18TH ST,T043,"3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,8,1,0,,,968.134413366726,,,,,,
2013-07-25,"3000 West 18th Street, Chicago, IL 60608, USA",CULEX RESTUANS,30, W 18TH ST,T043,"3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,8,2,0,,,968.134413366726,,,,,,
2013-07-25,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS/RESTUANS,11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,16,0,,,968.134413366726,,,,,,
2013-07-25,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,61, W FULLERTON AVE,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,14,0,,,968.134413366726,,,,,,
2013-07-25,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",CULEX PIPIENS/RESTUANS,12, W GREENLEAF AVE,T018,"1200  W GREENLEAF AVE, Chicago, IL",42.010412,-87.66214,8,4,0,,,968.134413366726,,,,,,
2013-07-25,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",CULEX RESTUANS,12, W GREENLEAF AVE,T018,"1200  W GREENLEAF AVE, Chicago, IL",42.010412,-87.66214,8,1,0,,,968.134413366726,,,,,,
2013-07-25,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,10, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,9,21,0,,,968.134413366726,,,,,,
2013-07-25,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX RESTUANS,10, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,9,16,0,,,968.134413366726,,,,,,
2013-07-25,"6000 West Montrose Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,60, W MONTROSE DR,T017,"6000  W MONTROSE DR, Chicago, IL",41.960616,-87.777189,9,7,0,,,968.134413366726,,,,,,
2013-07-25,"6000 West Montrose Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,60, W MONTROSE DR,T017,"6000  W MONTROSE DR, Chicago, IL",41.960616,-87.777189,9,2,0,,,968.134413366726,,,,,,
2013-07-25,"3300 West 104th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,33, W 104TH ST,T095,"3300  W 104TH ST, Chicago, IL",41.704336,-87.703736,8,4,0,,,968.134413366726,,,,,,
2013-07-25,"3300 West 104th Street, Chicago, IL 60655, USA",CULEX RESTUANS,33, W 104TH ST,T095,"3300  W 104TH ST, Chicago, IL",41.704336,-87.703736,8,1,0,,,968.134413366726,,,,,,
2013-07-25,"1700 North Pulaski Road, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,17, N PULASKI RD,T039,"1700  N PULASKI RD, Chicago, IL",41.911824,-87.726737,9,4,0,,,968.134413366726,,,,,,
2013-07-25,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,22, W 51ST ST,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,6,0,,,968.134413366726,,,,,,
2013-07-25,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX RESTUANS,22, W 51ST ST,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,10,0,,,968.134413366726,,,,,,
2013-07-25,"3500 West 51st Street, Chicago, IL 60632, USA",CULEX RESTUANS,35, W 51ST ST,T062,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188,8,7,0,,,968.134413366726,,,,,,
2013-07-25,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX RESTUANS,52, W 63RD ST,T065,"5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,9,3,0,,,968.134413366726,,,,,,
2013-07-25,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX PIPIENS/RESTUANS,67, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,23,0,,,968.134413366726,,,,,,
2013-07-25,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX RESTUANS,67, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,7,0,,,968.134413366726,,,,,,
2013-07-25,"2200 West 69th Street, Chicago, IL 60636, USA",CULEX PIPIENS/RESTUANS,22, W 69TH ST,T069,"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,8,7,0,,,968.134413366726,,,,,,
2013-07-25,"2200 West 69th Street, Chicago, IL 60636, USA",CULEX RESTUANS,22, W 69TH ST,T069,"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,8,10,0,,,968.134413366726,,,,,,
2013-07-25,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX RESTUANS,10, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,2,0,,,968.134413366726,,,,,,
2013-07-25,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,39, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,9,19,0,,,968.134413366726,,,,,,
2013-07-25,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX RESTUANS,39, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,9,10,0,,,968.134413366726,,,,,,
2013-07-25,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX TERRITANS,39, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,9,3,0,,,968.134413366726,,,,,,
2013-07-25,"6400 South Stony Island Avenue, Chicago, IL 60637, USA",CULEX PIPIENS/RESTUANS,64, S STONY ISLAND AVE,T077,"6400  S STONY ISLAND AVE, Chicago, IL",41.778748,-87.586427,8,4,0,,,968.134413366726,,,,,,
2013-07-25,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX PIPIENS/RESTUANS,71, S SOUTH SHORE DR,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,18,1,,,968.134413366726,,,,,,
2013-07-25,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX PIPIENS/RESTUANS,77, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,4,0,,,968.134413366726,,,,,,
2013-07-25,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX RESTUANS,77, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,1,0,,,968.134413366726,,,,,,
2013-07-25,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,50, S UNION AVE,T082,"5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,8,22,0,,,968.134413366726,,,,,,
2013-07-25,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX RESTUANS,50, S UNION AVE,T082,"5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,8,26,0,,,968.134413366726,,,,,,
2013-07-25,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX PIPIENS,50, S UNION AVE,T082,"5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,8,6,0,,,968.134413366726,,,,,,
2013-07-25,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,79, S CHICAGO AVE,T083,"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,9,9,0,,,968.134413366726,,,,,,
2013-07-25,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",CULEX RESTUANS,79, S CHICAGO AVE,T083,"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,9,6,0,,,968.134413366726,,,,,,
2013-07-25,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,19,0,,,968.134413366726,,,,,,
2013-07-25,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX RESTUANS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,5,0,,,968.134413366726,,,,,,
2013-07-25,"6300 West 64th Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,63, W 64TH ST,T155,"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,9,3,0,,,968.134413366726,,,,,,
2013-07-25,"6300 West 64th Street, Chicago, IL 60638, USA",CULEX RESTUANS,63, W 64TH ST,T155,"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,9,1,0,,,968.134413366726,,,,,,
2013-07-25,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,2,0,,,968.134413366726,,,,,,
2013-07-25,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,16,0,,,968.134413366726,,,,,,
2013-07-25,"South Doty Avenue, Chicago, IL, USA",CULEX RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,27,0,,,968.134413366726,,,,,,
2013-07-25,"South Doty Avenue, Chicago, IL, USA",CULEX RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0,,,968.134413366726,,,,,,
2013-07-25,"South Stony Island Avenue, Chicago, IL, USA",CULEX RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,5,4,0,,,968.134413366726,,,,,,
2013-07-25,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,7,0,,,968.134413366726,,,,,,
2013-07-25,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX RESTUANS,13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,17,0,,,968.134413366726,,,,,,
2013-07-25,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS,13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,3,0,,,968.134413366726,,,,,,
2013-07-25,"3700 118th Street, Chicago, IL 60617, USA",CULEX RESTUANS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,6,0,,,968.134413366726,,,,,,
2013-07-25,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.565666,8,11,0,,,968.134413366726,,,,,,
2013-07-25,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX RESTUANS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.565666,8,7,0,,,968.134413366726,,,,,,
2013-07-25,"8900 South Muskegon Avenue, Chicago, IL 60617, USA",CULEX RESTUANS,89, S MUSKEGON AVE,T099,"8900  S MUSKEGON AVE, Chicago, IL",41.733643,-87.55551,8,4,0,,,968.134413366726,,,,,,
2013-07-25,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX RESTUANS,10, S COTTAGE GROVE,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,6,0,,,968.134413366726,,,,,,
2013-07-25,"5800 North Pulaski Road, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,58, N PULASKI RD,T027,"5800  N PULASKI RD, Chicago, IL",41.984809,-87.728492,8,27,0,,,968.134413366726,,,,,,
2013-07-25,"5800 North Pulaski Road, Chicago, IL 60646, USA",CULEX RESTUANS,58, N PULASKI RD,T027,"5800  N PULASKI RD, Chicago, IL",41.984809,-87.728492,8,14,0,,,968.134413366726,,,,,,
2013-07-25,"4000 East 130th Street, Chicago, IL 60633, USA",CULEX PIPIENS/RESTUANS,40, E 130TH ST,T221,"4000  E 130TH ST, Chicago, IL",41.659112,-87.538693,8,15,0,,,968.134413366726,,,,,,
2013-07-25,"4000 East 130th Street, Chicago, IL 60633, USA",CULEX PIPIENS/RESTUANS,40, E 130TH ST,T221,"4000  E 130TH ST, Chicago, IL",41.659112,-87.538693,8,50,0,,,968.134413366726,,,,,,
2013-07-25,"4000 East 130th Street, Chicago, IL 60633, USA",CULEX RESTUANS,40, E 130TH ST,T221,"4000  E 130TH ST, Chicago, IL",41.659112,-87.538693,8,50,0,,,968.134413366726,,,,,,
2013-07-25,"4000 East 130th Street, Chicago, IL 60633, USA",CULEX RESTUANS,40, E 130TH ST,T221,"4000  E 130TH ST, Chicago, IL",41.659112,-87.538693,8,34,0,,,968.134413366726,,,,,,
2013-07-25,"4000 East 130th Street, Chicago, IL 60633, USA",CULEX RESTUANS,40, E 130TH ST,T221,"4000  E 130TH ST, Chicago, IL",41.659112,-87.538693,8,17,0,,,968.134413366726,,,,,,
2013-07-25,"9100 West Higgins Road, Rosemont, IL 60018, USA",CULEX PIPIENS/RESTUANS,91, W HIGGINS RD,T009,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,8,23,0,,,968.134413366726,,,,,,
2013-07-25,"9100 West Higgins Road, Rosemont, IL 60018, USA",CULEX RESTUANS,91, W HIGGINS RD,T009,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,8,21,0,,,968.134413366726,,,,,,
2013-07-25,"9100 West Higgins Road, Rosemont, IL 60018, USA",CULEX RESTUANS,91, W HIGGINS RD,T009,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,8,46,0,,,968.134413366726,,,,,,
2013-07-25,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,3,0,,,968.134413366726,,,,,,
2013-07-25,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,8,0,,,968.134413366726,,,,,,
2013-07-25,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,7,0,,,968.134413366726,,,,,,
2013-07-25,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,2,0,,,968.134413366726,,,,,,
2013-07-25,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,11,0,,,968.134413366726,,,,,,
2013-07-25,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,17,0,,,968.134413366726,,,,,,
2013-07-25,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,5,0,,,968.134413366726,,,,,,
2013-07-25,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,2,0,,,968.134413366726,,,,,,
2013-07-25,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,50,0,,,968.134413366726,,,,,,
2013-07-25,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,5,0,,,968.134413366726,,,,,,
2013-07-25,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,7,0,,,968.134413366726,,,,,,
2013-07-25,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,14,0,,,968.134413366726,,,,,,
2013-07-25,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,4,0,,,968.134413366726,,,,,,
2013-07-25,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,16,0,,,968.134413366726,,,,,,
2013-07-25,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,39,0,,,968.134413366726,,,,,,
2013-07-25,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,1,0,,,968.134413366726,,,,,,
2013-07-25,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,18,0,,,968.134413366726,,,,,,
2013-07-25,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,6,0,,,968.134413366726,,,,,,
2013-07-25,"Ohare Court, Bensenville, IL 60106, USA",CULEX PIPIENS/RESTUANS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,6,0,,,968.134413366726,,,,,,
2013-07-25,"Ohare Court, Bensenville, IL 60106, USA",CULEX RESTUANS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,3,0,,,968.134413366726,,,,,,
2013-07-25,"4800 West Montana Street, Chicago, IL 60639, USA",CULEX RESTUANS,48, W MONTANA ST,T222,"4800  W MONTANA ST, Chicago, IL",41.925198,-87.746381,8,2,0,,,968.134413366726,,,,,,
2013-07-25,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",CULEX PIPIENS/RESTUANS,51, N MONT CLARE AVE,T223,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,13,0,,,968.134413366726,,,,,,
2013-07-25,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,20,0,,,968.134413366726,,,,,,
2013-07-25,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX RESTUANS,82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,30,0,,,968.134413366726,,,,,,
2013-07-25,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS,82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,3,0,,,968.134413366726,,,,,,
2013-07-25,"East 91st Place, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,65, E 91ST PL,T227,"6500  E 91ST PL, Chicago, IL",41.728495,-87.600963,5,30,0,,,968.134413366726,,,,,,
