saleprice,street,neighborhood_Blmngtn,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_GrnHill,neighborhood_IDOTRR,neighborhood_Landmrk,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,condition_1_FeedArt,condition_1_Pos,condition_1_Rail,overall_qual,mas_vnr_type_BrkFace,mas_vnr_type_Stone,exter_qual,foundation,bsmt_qual,bsmt_exposure,heating_qc,central_air,electrical,functional,fireplace_qu,garage_finish,paved_drive,sale_type_COD,sale_type_New,sale_type_Others,lot_frontage_imputed,year_built,year_remod/add,mas_vnr_area,bsmtfin_sf_1,total_bsmt_sf,gr_liv_area,full_bath,garage_area,wood_deck_sf,open_porch_sf
79000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,1,0,3,1,1,0,0,1,0,0,0,0,0,0,60.0,1924,1950,0.0,0.0,572.0,1096,1,0.0,0,8
149900,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,3,1,2,1,1,1,0,1,1,0,0,0,70.0,1972,1972,0.0,894.0,894.0,894,1,552.0,256,0
123000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,4,1,2,1,1,1,0,1,1,0,0,0,63.0,1971,1971,0.0,119.0,864.0,864,1,576.0,0,0
87000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,3,1,1,0,1,0,0,1,0,0,0,0,60.0,1900,1950,0.0,0.0,1095.0,1774,2,779.0,0,0
171000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,3,3,2,1,1,1,1,3,1,0,0,0,76.0,1977,1977,0.0,522.0,1096.0,1118,1,358.0,203,0
119000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,3,1,2,1,0,1,0,1,1,0,0,0,80.0,1950,1950,0.0,280.0,1032.0,1252,1,288.0,0,0
132500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,3,1,2,1,1,1,0,1,1,0,0,0,70.0,1959,1959,0.0,1148.0,1148.0,1148,1,672.0,0,0
161000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,1,3,1,1,1,1,1,4,1,1,0,0,0,55.393374864176515,1925,1996,0.0,0.0,588.0,1666,1,228.0,192,63
274000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,2,1,4,2,4,1,1,1,3,3,1,0,0,0,69.87365055873678,2001,2002,134.0,1194.0,1357.0,1947,2,725.0,168,116
125000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5,0,0,1,0,3,1,2,1,1,1,2,1,1,0,0,0,70.0,1967,1967,0.0,842.0,912.0,912,1,336.0,0,0
98500,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,3,1,2,0,1,1,0,0,0,0,0,0,52.0,1946,1950,0.0,0.0,1195.0,1195,2,0.0,118,0
262000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,1,4,1,4,1,1,1,2,2,1,0,0,0,89.0,1994,1995,0.0,1456.0,1624.0,1624,2,757.0,0,114
134900,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,3,1,2,1,1,1,0,1,1,0,0,0,76.0,1979,1979,40.0,710.0,914.0,914,1,444.0,0,0
170000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,1,0,3,4,3,1,1,1,4,2,0,0,0,0,115.0,1959,1959,0.0,967.0,1350.0,1328,1,308.0,0,104
135000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,3,1,2,1,1,1,4,1,0,0,0,0,53.0,1926,1991,0.0,0.0,686.0,1461,1,225.0,0,0
290000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1,0,2,1,4,1,4,1,1,1,4,2,1,0,0,0,80.93516395742334,1990,1991,304.0,704.0,930.0,2683,2,473.0,237,251
173500,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,2,1,4,1,4,1,1,1,0,2,1,0,1,0,64.0,2007,2007,0.0,0.0,1246.0,1258,2,462.0,0,0
225000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,3,1,4,1,1,1,0,1,1,0,0,0,78.0,1948,2002,0.0,603.0,896.0,2008,3,230.0,103,0
140500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,3,1,2,1,1,1,3,2,1,0,0,1,85.7930509883372,1961,1961,0.0,311.0,864.0,1187,1,440.0,128,0
126000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,4,1,3,1,1,1,0,1,1,0,0,0,65.0,1994,1994,0.0,495.0,990.0,990,1,299.0,0,64
170000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,1,0,2,1,4,1,4,1,1,1,0,1,1,0,0,0,24.0,1999,1999,466.0,612.0,960.0,1586,2,480.0,169,0
156000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,4,1,4,1,1,1,0,1,1,0,0,0,43.0,1995,1995,0.0,716.0,990.0,990,1,576.0,224,0
207500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,3,4,2,1,1,1,4,2,1,0,0,0,47.0,1957,1997,0.0,1277.0,1484.0,1600,1,319.0,288,258
255000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,2,1,4,3,4,1,1,1,0,3,1,0,1,0,72.0,2007,2007,0.0,350.0,896.0,1792,2,590.0,184,96
94900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,4,4,2,1,1,1,1,2,1,0,0,0,21.0,1973,1973,0.0,437.0,462.0,988,1,297.0,0,101
140000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,3,1,2,1,1,1,3,2,1,0,0,0,70.0,1958,1958,0.0,625.0,1170.0,1170,1,338.0,0,0
96900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,3,2,3,1,0,1,0,1,0,0,0,0,42.0,1905,1950,0.0,0.0,738.0,1376,1,216.0,0,0
154000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,3,2,4,1,1,1,1,2,1,0,0,0,78.28315220144032,1966,1966,200.0,740.0,1154.0,1154,1,480.0,0,58
184900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,3,1,4,0,1,1,0,1,1,0,0,0,67.1089959386415,1910,1999,0.0,0.0,725.0,1772,2,816.0,0,0
385000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,10,1,0,3,1,5,3,4,1,1,1,4,3,1,0,1,0,114.0,2007,2008,816.0,1636.0,2078.0,2084,2,1220.0,188,45
106500,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,3,1,4,0,1,1,0,1,1,0,0,0,50.0,1936,1950,0.0,285.0,951.0,951,1,327.0,0,28
327000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1,0,2,1,4,2,4,1,1,1,3,2,1,0,0,0,106.0,2000,2000,150.0,1173.0,1455.0,2687,2,810.0,252,30
468000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9,0,1,3,1,5,4,4,1,1,1,4,3,1,0,0,0,85.0,2005,2006,198.0,2158.0,2458.0,2490,2,795.0,70,226
135000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,3,1,2,1,0,1,0,1,1,0,0,0,60.0,1927,1950,0.0,0.0,1204.0,1666,1,384.0,0,0
142500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,0,0,2,1,4,1,4,1,1,1,0,1,1,0,0,0,63.0,2005,2005,0.0,0.0,1141.0,1141,1,484.0,0,0
141000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,1,0,3,1,4,1,1,1,0,1,1,0,0,0,73.0,1968,1968,0.0,732.0,732.0,1464,1,470.0,0,40
107500,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,4,4,2,1,1,1,0,0,0,0,0,0,70.0,1910,1991,0.0,969.0,1117.0,1347,1,0.0,85,0
108500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,1,0,3,1,2,0,1,1,0,1,1,0,0,0,59.0,1942,1979,0.0,485.0,672.0,1282,1,240.0,0,88
150000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,0,0,1,1,4,1,4,1,1,1,0,3,1,0,0,0,68.03963739844023,1994,1994,0.0,274.0,636.0,1320,2,472.0,0,40
78000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,2,1,1,0,1,1,0,0,0,0,0,0,60.0,1916,1950,0.0,0.0,216.0,936,1,0.0,0,0
235128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,8,0,1,2,1,4,1,4,1,1,1,0,2,1,0,0,1,92.0,2007,2008,186.0,0.0,1580.0,1580,2,830.0,0,24
163000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,3,1,2,1,1,0,0,3,1,0,0,0,40.0,1975,2001,0.0,88.0,864.0,1558,2,440.0,140,0
84900,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,2,0,1,0,0,1,0,0,0,1,67.0,1945,2007,0.0,0.0,0.0,640,1,240.0,0,0
147000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,3,1,2,1,1,1,2,1,1,0,0,0,24.0,1974,1974,0.0,257.0,855.0,1322,2,440.0,260,0
155000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,1,3,1,4,1,1,0,4,1,1,0,0,0,50.0,1915,2005,0.0,299.0,910.0,1826,1,164.0,0,0
180000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,1,0,1,0,4,1,2,1,1,1,3,3,1,0,0,0,50.0,1990,1990,54.0,1053.0,1309.0,1339,2,484.0,0,58
55000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,70.0,1930,1950,0.0,0.0,0.0,1092,2,0.0,0,0
187500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,1,0,2,1,5,3,4,1,1,1,4,3,1,0,0,0,73.0,2003,2003,442.0,786.0,868.0,1146,2,438.0,160,22
125000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,0,3,3,4,1,1,1,2,1,1,0,0,0,72.0,1976,1976,255.0,631.0,1041.0,1125,1,352.0,296,0
250000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,4,1,3,1,1,1,4,3,1,0,0,0,86.0,1936,1987,0.0,223.0,1017.0,2057,1,180.0,0,0
78000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,3,1,2,0,0,1,0,1,0,0,0,0,60.0,1910,1950,0.0,0.0,481.0,899,1,200.0,0,0
118000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,3,1,3,1,0,1,0,0,0,0,0,0,63.0,1910,1996,0.0,0.0,828.0,1594,2,0.0,0,172
318000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,1,0,3,1,5,1,4,1,1,1,0,3,1,0,1,0,93.0,2007,2007,254.0,0.0,1694.0,1694,2,818.0,168,228
215000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,1,0,2,1,4,1,4,1,1,1,3,2,1,0,0,0,80.0,1993,1994,125.0,380.0,777.0,1911,2,471.0,182,81
72000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,2,1,2,0,0,0,0,0,0,0,0,0,61.0,1925,1950,0.0,0.0,432.0,672,1,0.0,0,0
180000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,0,4,1,2,1,1,1,3,3,1,1,0,0,104.0,1976,1976,160.0,644.0,1193.0,1523,2,478.0,0,0
184000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,1,1,0,4,1,2,1,1,0,3,3,1,0,0,0,47.0,1986,1986,132.0,1398.0,1606.0,1651,2,616.0,192,0
124500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,3,1,4,1,1,1,0,2,1,0,0,0,80.0,1959,1959,132.0,991.0,1041.0,1041,1,270.0,224,88
135000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,1,0,3,1,2,1,1,1,0,1,1,0,0,0,70.0,1958,1958,0.0,0.0,1604.0,1604,2,576.0,42,0
164900,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,3,1,4,1,1,1,4,1,1,0,0,0,50.0,1940,1989,0.0,521.0,981.0,1672,1,240.0,0,11
140000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,1,0,3,1,2,1,1,1,0,1,1,1,0,0,80.0,1969,1969,168.0,0.0,1164.0,1164,1,528.0,0,0
128000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,3,1,3,1,1,1,0,2,1,0,0,0,71.0,1958,1958,0.0,0.0,1041.0,1041,1,294.0,0,0
153000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,1,0,4,4,4,1,1,1,1,3,1,0,0,0,66.91981488047935,1978,1978,40.0,450.0,450.0,1034,1,504.0,311,0
127500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,4,1,4,1,1,1,0,1,0,0,0,0,63.0,1910,1950,0.0,0.0,796.0,1609,1,228.0,0,182
141500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,3,1,3,1,1,1,4,2,1,0,0,0,80.0,1950,2006,0.0,32.0,572.0,1337,1,264.0,0,192
325000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1,0,2,1,5,3,4,1,1,1,3,2,1,0,0,0,98.0,1994,1995,362.0,1032.0,1463.0,2622,2,712.0,186,32
188500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,1,1,4,1,4,1,1,1,3,2,1,0,0,0,80.0,1993,1993,112.0,0.0,1594.0,1594,2,472.0,190,80
185000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,1,2,1,4,1,3,1,1,1,0,3,1,0,1,0,60.0,2006,2006,68.0,905.0,1262.0,1262,2,572.0,0,120
146000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,1,0,1,1,4,1,4,1,1,1,0,0,1,0,0,0,63.0,2005,2006,126.0,80.0,1175.0,1175,1,0.0,0,90
119000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,3,1,4,1,1,1,4,1,0,0,0,0,60.0,1917,2007,0.0,0.0,624.0,1288,1,280.0,0,103
112000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,3,1,2,1,1,1,0,1,1,1,0,0,21.0,1971,1971,142.0,0.0,630.0,1302,2,280.0,0,0
197000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,2,1,4,1,4,1,1,1,4,3,1,0,0,0,37.0,2005,2005,0.0,1039.0,1247.0,1247,1,550.0,0,84
412083,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,1,2,1,5,1,3,1,1,1,4,2,1,0,1,0,72.0,2006,2006,215.0,1369.0,1738.0,2589,2,831.0,0,0
271000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,2,1,4,1,4,1,1,1,4,2,1,0,0,0,80.08332473332808,2002,2002,148.0,1218.0,1568.0,1689,2,857.0,150,59
200000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,1,2,1,4,1,4,1,1,1,4,2,1,0,0,0,48.0,2003,2003,235.0,1000.0,1405.0,1405,2,478.0,136,36
174000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7,0,1,1,0,4,4,2,1,1,1,2,3,1,0,0,0,64.0,1976,1976,130.0,624.0,1228.0,1324,2,585.0,407,36
156500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,3,1,2,1,1,1,3,1,1,0,0,0,80.0,1960,1960,0.0,1098.0,1377.0,1377,1,351.0,0,0
204000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1,0,2,1,5,1,4,1,1,1,0,3,1,0,0,0,73.43974308807532,1996,1997,42.0,742.0,872.0,1756,2,422.0,144,122
149350,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0,3,1,3,1,1,1,0,1,1,0,0,0,68.80120447826913,1966,2006,0.0,0.0,1228.0,1228,1,271.0,0,65
137000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,3,1,3,1,1,1,4,2,1,0,0,0,79.23391388878949,1954,1954,0.0,486.0,1008.0,1008,1,275.0,0,0
222500,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,2,1,4,3,4,1,1,1,3,3,1,0,0,0,75.0,1998,1999,202.0,252.0,1153.0,2031,2,541.0,192,84
166000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,2,1,4,3,4,1,1,1,0,3,1,0,1,0,72.0,2007,2007,22.0,0.0,752.0,1504,2,440.0,100,32
109500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,1,1,3,1,2,1,1,1,4,0,0,0,0,0,56.0,1920,1950,0.0,579.0,936.0,936,1,0.0,51,0
122000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,2,1,1,0,0,1,1,0,0,0,79.20994622113336,1954,1954,0.0,0.0,0.0,1383,1,498.0,0,0
99900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,3,1,3,1,1,1,4,1,0,0,0,0,56.0,1920,1990,0.0,0.0,967.0,967,1,180.0,0,0
249700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,2,1,4,3,4,1,1,1,0,2,1,0,0,0,84.0,2006,2006,0.0,24.0,1656.0,1656,2,826.0,0,146
158500,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,3,1,4,1,1,1,4,1,1,0,0,0,80.0,1950,2004,0.0,0.0,1092.0,1152,1,300.0,0,36
139500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,1,1,3,2,4,1,1,1,0,0,1,0,0,0,74.0,2005,2005,0.0,24.0,1142.0,1142,1,0.0,4,50
202000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,2,0,4,3,4,1,1,1,0,1,1,0,0,0,70.74405406865003,2000,2000,0.0,1136.0,1381.0,1403,2,470.0,0,173
145000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,3,1,4,1,1,1,0,3,1,0,0,0,70.0,1959,2005,122.0,528.0,1626.0,1712,2,588.0,272,54
108959,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,0,0,1,0,4,3,2,1,1,1,0,1,1,0,0,0,60.0,1969,1969,0.0,1198.0,1198.0,1258,0,400.0,120,0
160000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,1,0,3,3,2,1,1,0,3,1,0,0,0,0,180.5894667091655,1948,1950,0.0,353.0,747.0,1687,1,572.0,0,0
128600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,0,3,1,2,1,1,1,0,1,1,0,0,0,70.0,1958,1958,260.0,0.0,1560.0,1560,2,484.0,0,0
197900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,1,0,4,1,2,1,1,1,3,2,1,0,0,0,83.04836031961634,1976,1976,233.0,0.0,793.0,1935,2,550.0,0,113
172000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,2,0,5,4,2,1,1,1,2,2,1,0,0,0,77.55183922357654,1976,1976,252.0,1005.0,1047.0,1083,1,596.0,444,0
130000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,4,3,2,1,1,1,0,2,1,0,0,0,39.0,1977,1977,0.0,60.0,876.0,907,1,308.0,0,0
195000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,2,1,5,2,4,1,1,1,0,2,1,0,0,0,70.33466727150909,1999,2000,0.0,1223.0,1666.0,1675,2,435.0,165,52
113000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,1,0,3,1,4,1,0,1,0,2,0,0,0,0,100.0,1954,1954,0.0,0.0,988.0,988,1,520.0,0,0
209000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,1,5,1,4,1,1,1,0,2,1,0,0,0,70.0,2001,2001,0.0,0.0,1491.0,1491,2,490.0,120,100
